"","DR","CRIMETYPE.1","CRIMETYPE.2","CRIMETYPE.3","CRIMETYPE.4","CRIMETYPE.5","CRIMETYPE.6"
"14978",132011713,AGG,AGG,AGG,AGG,AGG,AGG
"14979", 90805899,AGG,AGG,AGG,AGG,AGG,AGG
"14980",121900795,AGG,AGG,AGG,AGG,AGG,AGG
"14981",100905481,AGG,AGG,AGG,AGG,AGG,AGG
"14982",130320486,AGG,AGG,AGG,AGG,AGG,AGG
"14983",112010179,AGG,AGG,AGG,AGG,AGG,AGG
"14984",100315392,AGG,AGG,AGG,AGG,AGG,AGG
"14985",130918550,AGG,AGG,AGG,AGG,AGG,AGG
"14986",121801479,AGG,AGG,AGG,AGG,AGG,AGG
"14987", 91122562,0,AGG,AGG,AGG,AGG,AGG
"14988",111310336,0,AGG,AGG,AGG,AGG,0
"14989",131416083,AGG,AGG,AGG,AGG,AGG,AGG
"14990", 90818323,AGG,AGG,AGG,AGG,AGG,AGG
"14991",111000998,AGG,AGG,AGG,AGG,AGG,AGG
"14992",131818000,AGG,AGG,AGG,AGG,AGG,AGG
"14993",112008372,AGG,AGG,AGG,AGG,0,0
"14994",111505320,AGG,AGG,AGG,AGG,0,0
"14995",141509672,AGG,AGG,AGG,AGG,AGG,AGG
"14996",111409088,AGG,AGG,AGG,AGG,0,AGG
"14997",101010540,AGG,AGG,AGG,AGG,AGG,AGG
"14998",121228565,AGG,AGG,AGG,AGG,AGG,AGG
"14999",121820744,AGG,AGG,AGG,AGG,0,AGG
"15000",111511563,AGG,AGG,AGG,AGG,AGG,AGG
"15001", 91720715,AGG,0,AGG,AGG,AGG,AGG
"15002",120408519,AGG,AGG,AGG,AGG,AGG,AGG
"15003",110510306,AGG,AGG,AGG,AGG,AGG,AGG
"15004",131713171,AGG,AGG,AGG,AGG,AGG,AGG
"15005",121718510,AGG,AGG,AGG,AGG,AGG,AGG
"15006",111014883,AGG,AGG,AGG,AGG,AGG,AGG
"15007",100623331,AGG,AGG,AGG,AGG,AGG,AGG
"15008",131117808,AGG,AGG,AGG,AGG,AGG,AGG
"15009",110316348,AGG,AGG,AGG,AGG,AGG,0
"15010",110310907,AGG,AGG,AGG,AGG,AGG,AGG
"15011",131918080,AGG,AGG,AGG,AGG,AGG,AGG
"15012",131515851,AGG,AGG,AGG,AGG,AGG,AGG
"15013",101412687,AGG,AGG,AGG,AGG,AGG,AGG
"15014",110619988,AGG,AGG,AGG,AGG,AGG,AGG
"15015",121922153,AGG,AGG,0,AGG,AGG,0
"15016",110918243,AGG,AGG,AGG,AGG,AGG,AGG
"15017",120207281,AGG,AGG,AGG,AGG,AGG,AGG
"15018",110211907,AGG,AGG,AGG,AGG,AGG,0
"15019",120813427,AGG,AGG,0,0,AGG,AGG
"15020",111213003,AGG,0,0,AGG,AGG,AGG
"15021",122013195,AGG,AGG,AGG,0,AGG,0
"15022",110206470,AGG,AGG,AGG,AGG,AGG,0
"15023",130308109,AGG,AGG,AGG,AGG,0,AGG
"15024", 90717343,AGG,AGG,AGG,AGG,AGG,AGG
"15025", 91618048,AGG,AGG,AGG,AGG,AGG,AGG
"15026",140605365,AGG,AGG,AGG,0,AGG,AGG
"15027", 90114726,AGG,AGG,0,AGG,AGG,AGG
"15028",131118461,AGG,AGG,AGG,AGG,AGG,AGG
"15029",100808723,AGG,AGG,AGG,AGG,AGG,AGG
"15030",131906504,AGG,AGG,AGG,AGG,AGG,AGG
"15031",131719726,AGG,AGG,AGG,AGG,AGG,AGG
"15032", 91222231,AGG,AGG,AGG,AGG,AGG,AGG
"15033",131511094,AGG,AGG,AGG,AGG,0,0
"15034", 90108111,AGG,AGG,AGG,AGG,AGG,AGG
"15035", 91818312,AGG,AGG,AGG,AGG,AGG,AGG
"15036",131005218,AGG,AGG,AGG,AGG,AGG,AGG
"15037",100304667,AGG,AGG,AGG,AGG,AGG,AGG
"15038",110308604,AGG,AGG,AGG,AGG,AGG,0
"15039",111225527,AGG,AGG,AGG,AGG,AGG,AGG
"15040",100808442,AGG,AGG,AGG,AGG,AGG,AGG
"15041",100718000,AGG,AGG,AGG,AGG,AGG,AGG
"15042", 90610789,AGG,AGG,AGG,AGG,AGG,AGG
"15043",131614394,AGG,AGG,AGG,AGG,AGG,AGG
"15044",130514313,AGG,AGG,0,AGG,AGG,0
"15045",130814023,AGG,AGG,AGG,AGG,AGG,AGG
"15046",120507266,0,AGG,AGG,AGG,AGG,AGG
"15047",121319563,AGG,0,AGG,AGG,AGG,AGG
"15048", 90505796,AGG,AGG,AGG,AGG,AGG,AGG
"15049",102115189,AGG,AGG,AGG,AGG,AGG,AGG
"15050",101520157,AGG,AGG,AGG,AGG,AGG,AGG
"15051", 90611291,AGG,AGG,AGG,AGG,AGG,AGG
"15052",130515959,AGG,AGG,AGG,AGG,AGG,AGG
"15053",130505370,AGG,AGG,AGG,AGG,AGG,AGG
"15054", 90326808,AGG,AGG,AGG,AGG,AGG,AGG
"15055", 91513935,AGG,AGG,AGG,AGG,0,AGG
"15056",120218502,AGG,AGG,AGG,AGG,AGG,AGG
"15057",100719694,AGG,AGG,AGG,AGG,AGG,AGG
"15058",120910063,AGG,AGG,AGG,AGG,AGG,AGG
"15059",120115454,AGG,AGG,AGG,AGG,AGG,AGG
"15060",111223883,AGG,AGG,AGG,AGG,AGG,AGG
"15061",131307144,AGG,AGG,AGG,AGG,AGG,AGG
"15062",100306445,AGG,AGG,0,AGG,AGG,0
"15063",131707991,AGG,AGG,AGG,AGG,AGG,0
"15064",140310527,AGG,AGG,AGG,AGG,AGG,AGG
"15065",140807249,AGG,AGG,AGG,AGG,AGG,AGG
"15066",110917163,AGG,AGG,AGG,AGG,AGG,AGG
"15067", 91216798,AGG,AGG,AGG,AGG,0,AGG
"15068",141313590,AGG,AGG,AGG,AGG,AGG,AGG
"15069", 91224080,AGG,AGG,AGG,AGG,AGG,AGG
"15070",101414150,AGG,AGG,AGG,AGG,AGG,AGG
"15071",101316217,AGG,AGG,AGG,AGG,0,AGG
"15072",111010296,AGG,AGG,AGG,AGG,AGG,AGG
"15073",120908973,AGG,AGG,AGG,AGG,AGG,0
"15074",111801432,AGG,AGG,AGG,AGG,AGG,0
"15075",141206448,AGG,AGG,AGG,AGG,AGG,AGG
"15076",120901032,AGG,AGG,AGG,AGG,AGG,AGG
"15077",101812069,AGG,AGG,AGG,AGG,AGG,AGG
"15078",111209046,AGG,AGG,AGG,AGG,AGG,AGG
"15079",131804251,AGG,AGG,AGG,AGG,AGG,AGG
"15080",101711379,0,0,0,AGG,0,AGG
"15081",130501038,AGG,AGG,AGG,AGG,AGG,AGG
"15082",101804616,AGG,AGG,AGG,AGG,AGG,AGG
"15083",120812924,AGG,AGG,AGG,AGG,AGG,AGG
"15084",140505092,AGG,AGG,AGG,AGG,AGG,AGG
"15085",101823875,AGG,0,AGG,AGG,AGG,AGG
"15086",130213310,AGG,AGG,AGG,AGG,AGG,AGG
"15087",110811821,AGG,AGG,AGG,AGG,AGG,AGG
"15088",141807086,AGG,AGG,AGG,AGG,AGG,AGG
"15089",111612980,AGG,AGG,AGG,AGG,AGG,0
"15090",100507668,AGG,AGG,AGG,AGG,AGG,AGG
"15091",110312485,AGG,AGG,AGG,AGG,AGG,AGG
"15092",100619977,AGG,AGG,AGG,AGG,AGG,AGG
"15093",131522737,AGG,AGG,AGG,AGG,AGG,AGG
"15094", 90417013,AGG,AGG,AGG,AGG,AGG,AGG
"15095",121600884,AGG,AGG,AGG,0,AGG,0
"15096",141304903,AGG,0,0,AGG,AGG,AGG
"15097",141305806,0,AGG,AGG,AGG,AGG,AGG
"15098",141405737,AGG,AGG,AGG,AGG,0,AGG
"15099",121310663,AGG,AGG,AGG,AGG,AGG,AGG
"15100",120312151,AGG,AGG,AGG,0,AGG,0
"15101", 91104600,AGG,AGG,AGG,AGG,AGG,AGG
"15102",141206980,AGG,AGG,AGG,AGG,AGG,AGG
"15103",101501054,AGG,AGG,AGG,AGG,0,AGG
"15104",110326601,AGG,AGG,AGG,AGG,AGG,AGG
"15105",100811718,AGG,AGG,0,AGG,AGG,AGG
"15106",101812850,AGG,AGG,AGG,AGG,AGG,AGG
"15107", 91517318,AGG,AGG,AGG,AGG,AGG,AGG
"15108", 90112039,AGG,AGG,AGG,AGG,AGG,0
"15109",141211289,AGG,AGG,AGG,AGG,AGG,AGG
"15110",120505766,AGG,AGG,AGG,AGG,AGG,AGG
"15111",100218007,AGG,AGG,AGG,AGG,0,AGG
"15112",131227115,AGG,AGG,AGG,AGG,AGG,AGG
"15113",111425557,AGG,AGG,AGG,AGG,AGG,0
"15114",102119641,AGG,AGG,AGG,AGG,AGG,AGG
"15115", 90630766,AGG,AGG,0,AGG,AGG,0
"15116", 91516003,AGG,AGG,AGG,AGG,AGG,AGG
"15117",120625012,AGG,AGG,AGG,AGG,AGG,AGG
"15118", 91004566,AGG,AGG,0,AGG,AGG,AGG
"15119",121014251,AGG,AGG,AGG,AGG,AGG,0
"15120",110521591,AGG,AGG,AGG,AGG,AGG,AGG
"15121", 91230900,AGG,AGG,AGG,AGG,AGG,AGG
"15122",141408474,AGG,AGG,AGG,AGG,AGG,AGG
"15123",131815596,AGG,AGG,AGG,AGG,AGG,AGG
"15124",130126649,AGG,AGG,AGG,AGG,AGG,0
"15125",131217555,AGG,AGG,AGG,AGG,AGG,AGG
"15126",122110104,AGG,AGG,AGG,AGG,AGG,AGG
"15127",130222548,AGG,AGG,AGG,0,0,0
"15128", 90700725,AGG,AGG,AGG,AGG,AGG,AGG
"15129",140804081,AGG,AGG,AGG,AGG,AGG,AGG
"15130",131425404,AGG,AGG,0,AGG,AGG,AGG
"15131",130518761,AGG,AGG,AGG,AGG,0,0
"15132",112104202,0,AGG,AGG,AGG,AGG,AGG
"15133",140500841,AGG,AGG,AGG,0,AGG,0
"15134",100716358,AGG,AGG,AGG,AGG,AGG,AGG
"15135",141804732,AGG,AGG,AGG,AGG,AGG,AGG
"15136",120621089,AGG,AGG,AGG,AGG,0,AGG
"15137",101422507,AGG,AGG,AGG,AGG,AGG,AGG
"15138",110109381,AGG,AGG,AGG,AGG,AGG,AGG
"15139",121019435,AGG,AGG,AGG,AGG,0,AGG
"15140",130404725,AGG,AGG,AGG,AGG,AGG,AGG
"15141",121000705,AGG,AGG,0,AGG,AGG,0
"15142",100108682,AGG,AGG,AGG,AGG,AGG,AGG
"15143", 91705099,AGG,AGG,AGG,AGG,AGG,AGG
"15144",131710382,AGG,AGG,AGG,AGG,AGG,AGG
"15145",141417355,AGG,AGG,AGG,AGG,AGG,AGG
"15146",110807706,AGG,AGG,AGG,AGG,AGG,AGG
"15147",132106566,AGG,AGG,AGG,AGG,AGG,AGG
"15148",101204697,AGG,0,0,AGG,AGG,AGG
"15149", 91306159,AGG,AGG,AGG,0,AGG,0
"15150",112007651,0,AGG,AGG,AGG,0,AGG
"15151", 91607783,AGG,AGG,AGG,AGG,AGG,AGG
"15152",101615897,AGG,AGG,AGG,AGG,AGG,AGG
"15153",131613137,AGG,AGG,AGG,AGG,0,AGG
"15154",100708088,AGG,AGG,AGG,AGG,AGG,AGG
"15155", 90920374,AGG,AGG,AGG,AGG,0,AGG
"15156",111421419,AGG,AGG,AGG,AGG,0,AGG
"15157",121913949,AGG,AGG,AGG,AGG,0,0
"15158",140307260,AGG,AGG,AGG,AGG,0,AGG
"15159",130813096,AGG,AGG,AGG,AGG,AGG,AGG
"15160", 91706662,AGG,0,AGG,AGG,AGG,AGG
"15161",100328232,AGG,AGG,AGG,AGG,AGG,AGG
"15162", 91114706,AGG,AGG,AGG,AGG,AGG,AGG
"15163", 90805911,AGG,AGG,AGG,AGG,AGG,AGG
"15164",121604257,AGG,AGG,AGG,AGG,AGG,AGG
"15165",110212928,0,AGG,AGG,AGG,AGG,AGG
"15166",131016417,AGG,AGG,AGG,AGG,0,0
"15167",110626953,AGG,AGG,AGG,AGG,AGG,AGG
"15168",120319065,AGG,AGG,AGG,AGG,AGG,AGG
"15169",100218710,AGG,AGG,AGG,AGG,AGG,AGG
"15170", 91508029,AGG,AGG,AGG,AGG,0,AGG
"15171",130507755,AGG,AGG,AGG,AGG,AGG,AGG
"15172", 90107145,AGG,AGG,AGG,AGG,0,0
"15173",101306356,AGG,AGG,AGG,AGG,AGG,AGG
"15174",121804719,AGG,AGG,AGG,AGG,AGG,AGG
"15175",130804766,AGG,AGG,AGG,AGG,AGG,0
"15176",110906946,AGG,AGG,AGG,AGG,AGG,AGG
"15177",121504124,AGG,AGG,AGG,AGG,AGG,AGG
"15178", 92123293,AGG,AGG,AGG,AGG,AGG,AGG
"15179",110904981,AGG,AGG,AGG,AGG,AGG,AGG
"15180",140906704,AGG,AGG,AGG,AGG,AGG,AGG
"15181",100326644,AGG,AGG,AGG,AGG,AGG,AGG
"15182",122109221,AGG,AGG,AGG,AGG,AGG,AGG
"15183", 91411678,AGG,AGG,AGG,AGG,AGG,AGG
"15184",120209342,AGG,AGG,AGG,AGG,AGG,AGG
"15185",120313536,AGG,AGG,AGG,AGG,AGG,0
"15186",121712947,AGG,AGG,AGG,AGG,AGG,AGG
"15187",111810370,AGG,AGG,AGG,AGG,AGG,AGG
"15188",110215843,AGG,AGG,AGG,AGG,AGG,AGG
"15189",140510742,AGG,AGG,AGG,AGG,AGG,AGG
"15190",101114703,AGG,AGG,AGG,AGG,AGG,AGG
"15191",141300508,AGG,AGG,AGG,AGG,AGG,AGG
"15192",111208372,AGG,AGG,AGG,0,AGG,AGG
"15193", 91233029,AGG,AGG,AGG,AGG,AGG,AGG
"15194", 90502299,AGG,AGG,AGG,AGG,AGG,AGG
"15195",100907437,AGG,AGG,AGG,AGG,AGG,AGG
"15196",130404717,AGG,AGG,AGG,AGG,AGG,AGG
"15197", 91228955,AGG,AGG,AGG,AGG,AGG,AGG
"15198",140305868,AGG,AGG,AGG,AGG,AGG,AGG
"15199",101401099,AGG,AGG,AGG,AGG,AGG,0
"15200",110918565,AGG,AGG,AGG,AGG,AGG,AGG
"15201",130817148,AGG,AGG,AGG,AGG,AGG,AGG
"15202", 90821266,0,AGG,AGG,AGG,0,AGG
"15203",110813827,0,AGG,AGG,AGG,0,AGG
"15204",141110389,AGG,AGG,AGG,AGG,0,AGG
"15205",101423201,AGG,AGG,AGG,AGG,AGG,0
"15206", 90117869,AGG,AGG,AGG,AGG,AGG,AGG
"15207", 92116474,AGG,AGG,AGG,AGG,AGG,AGG
"15208", 91006495,AGG,AGG,AGG,AGG,AGG,AGG
"15209",120217914,0,AGG,AGG,AGG,0,AGG
"15210",101723008,AGG,AGG,AGG,AGG,AGG,AGG
"15211",131507817,AGG,AGG,AGG,AGG,AGG,AGG
"15212",131320392,AGG,AGG,AGG,AGG,AGG,AGG
"15213",121009931,AGG,AGG,AGG,AGG,AGG,AGG
"15214",130710781,0,AGG,AGG,AGG,0,AGG
"15215", 90708701,AGG,AGG,AGG,AGG,AGG,AGG
"15216", 91818780,AGG,AGG,AGG,AGG,AGG,AGG
"15217", 90111924,AGG,AGG,AGG,AGG,AGG,AGG
"15218", 90327703,AGG,0,0,AGG,AGG,AGG
"15219",110304434,AGG,AGG,AGG,AGG,AGG,AGG
"15220",112104168,AGG,0,AGG,0,AGG,AGG
"15221",130713576,AGG,AGG,AGG,AGG,AGG,AGG
"15222",100111697,0,AGG,AGG,AGG,AGG,AGG
"15223",121101222,AGG,AGG,AGG,AGG,AGG,AGG
"15224",131921802,AGG,0,0,AGG,AGG,AGG
"15225",130511660,AGG,AGG,AGG,0,0,0
"15226",101405891,AGG,AGG,AGG,AGG,AGG,AGG
"15227",110512090,AGG,AGG,AGG,AGG,AGG,AGG
"15228",142112258,AGG,AGG,AGG,AGG,AGG,AGG
"15229",142004052,AGG,AGG,0,AGG,AGG,AGG
"15230",111316315,AGG,AGG,AGG,AGG,AGG,AGG
"15231",132012749,AGG,AGG,AGG,AGG,AGG,AGG
"15232",141212559,AGG,AGG,AGG,AGG,AGG,AGG
"15233", 91523761,0,AGG,AGG,AGG,0,AGG
"15234", 91908803,AGG,AGG,AGG,AGG,AGG,AGG
"15235", 91231891,AGG,AGG,AGG,AGG,AGG,AGG
"15236",100615623,AGG,AGG,AGG,AGG,AGG,AGG
"15237",101115150,AGG,AGG,AGG,AGG,AGG,AGG
"15238",140809959,AGG,AGG,AGG,AGG,AGG,AGG
"15239",110316893,AGG,AGG,AGG,AGG,AGG,AGG
"15240",120208414,0,AGG,AGG,AGG,AGG,AGG
"15241",100310579,0,0,AGG,0,AGG,AGG
"15242",110701012,AGG,AGG,AGG,AGG,0,AGG
"15243",100413975,AGG,AGG,AGG,AGG,AGG,AGG
"15244",110713672,AGG,AGG,AGG,AGG,0,0
"15245",101021272,AGG,AGG,AGG,AGG,AGG,AGG
"15246",140606907,AGG,AGG,AGG,AGG,AGG,AGG
"15247",101019820,AGG,AGG,AGG,AGG,AGG,AGG
"15248",101230747,AGG,AGG,AGG,AGG,AGG,0
"15249", 90523988,AGG,AGG,AGG,AGG,0,AGG
"15250",120317797,AGG,AGG,AGG,AGG,AGG,AGG
"15251",120304139,AGG,AGG,AGG,AGG,AGG,AGG
"15252",122109313,AGG,AGG,AGG,AGG,AGG,AGG
"15253", 90607284,AGG,AGG,AGG,AGG,0,0
"15254",120513732,AGG,AGG,AGG,AGG,AGG,AGG
"15255",130308177,AGG,AGG,AGG,AGG,AGG,AGG
"15256",120716313,AGG,AGG,AGG,AGG,AGG,AGG
"15257",111816804,AGG,AGG,AGG,0,AGG,AGG
"15258",142104220,AGG,AGG,AGG,AGG,AGG,AGG
"15259", 91618772,AGG,AGG,AGG,AGG,AGG,AGG
"15260",140409104,AGG,AGG,AGG,AGG,AGG,AGG
"15261",101320670,AGG,AGG,AGG,AGG,AGG,AGG
"15262",140511494,0,AGG,AGG,AGG,0,AGG
"15263", 91221712,AGG,AGG,AGG,AGG,AGG,AGG
"15264",111609025,AGG,AGG,AGG,AGG,AGG,AGG
"15265",121308504,AGG,AGG,0,AGG,AGG,AGG
"15266",140311410,AGG,AGG,AGG,AGG,AGG,AGG
"15267",120616987,AGG,AGG,AGG,AGG,AGG,AGG
"15268",111710134,AGG,AGG,AGG,AGG,AGG,AGG
"15269",120900575,AGG,AGG,AGG,AGG,0,0
"15270",111613762,AGG,AGG,AGG,AGG,AGG,AGG
"15271", 90913353,AGG,AGG,AGG,AGG,AGG,0
"15272",110314745,AGG,AGG,AGG,AGG,AGG,AGG
"15273", 91011419,AGG,AGG,AGG,AGG,0,AGG
"15274",121522754,AGG,AGG,AGG,AGG,AGG,AGG
"15275",141206634,AGG,AGG,AGG,AGG,AGG,AGG
"15276",111818839,AGG,AGG,AGG,AGG,AGG,0
"15277", 91228579,AGG,AGG,AGG,AGG,AGG,AGG
"15278", 92122177,AGG,AGG,AGG,AGG,AGG,0
"15279",120814235,AGG,AGG,AGG,AGG,AGG,0
"15280",120120671,AGG,AGG,AGG,AGG,AGG,AGG
"15281",111722343,0,AGG,AGG,AGG,0,AGG
"15282",141009318,AGG,AGG,AGG,AGG,AGG,0
"15283", 90305199,AGG,AGG,AGG,AGG,AGG,AGG
"15284",130217477,AGG,AGG,AGG,AGG,AGG,AGG
"15285",121221079,AGG,AGG,AGG,AGG,AGG,AGG
"15286",101722222,AGG,AGG,AGG,AGG,AGG,AGG
"15287", 90412955,AGG,AGG,AGG,AGG,AGG,AGG
"15288", 90925990,AGG,AGG,AGG,AGG,AGG,AGG
"15289",111013724,AGG,AGG,AGG,AGG,AGG,AGG
"15290",100910681,AGG,AGG,0,AGG,0,0
"15291",100413191,AGG,AGG,AGG,AGG,AGG,AGG
"15292",130122510,AGG,AGG,AGG,AGG,AGG,AGG
"15293",132114153,AGG,0,AGG,AGG,AGG,AGG
"15294", 91308434,AGG,AGG,AGG,AGG,AGG,AGG
"15295", 91814542,AGG,AGG,AGG,AGG,AGG,AGG
"15296",132009880,AGG,AGG,0,AGG,AGG,AGG
"15297",130211989,AGG,AGG,AGG,AGG,AGG,AGG
"15298",111601130,AGG,AGG,AGG,AGG,AGG,AGG
"15299", 91817138,AGG,AGG,0,AGG,AGG,AGG
"15300", 91715322,AGG,AGG,AGG,AGG,AGG,AGG
"15301",120704189,AGG,AGG,AGG,AGG,AGG,AGG
"15302",121713534,AGG,AGG,AGG,AGG,AGG,AGG
"15303", 91505343,0,AGG,AGG,AGG,0,AGG
"15304",100904425,AGG,AGG,AGG,AGG,AGG,AGG
"15305",141414758,AGG,AGG,AGG,AGG,AGG,AGG
"15306",120800608,AGG,0,AGG,AGG,AGG,AGG
"15307",131913023,AGG,AGG,AGG,AGG,AGG,AGG
"15308",110417889,AGG,AGG,AGG,AGG,AGG,AGG
"15309",130326372,AGG,AGG,AGG,AGG,AGG,AGG
"15310",130221080,AGG,AGG,AGG,AGG,AGG,AGG
"15311",121211070,AGG,AGG,0,AGG,AGG,AGG
"15312",111309874,AGG,AGG,0,AGG,AGG,AGG
"15313",101223682,AGG,AGG,AGG,AGG,AGG,AGG
"15314",111308306,AGG,AGG,AGG,AGG,AGG,AGG
"15315", 90310012,AGG,AGG,AGG,AGG,AGG,0
"15316",111611554,AGG,AGG,AGG,AGG,AGG,AGG
"15317",141510202,AGG,AGG,AGG,AGG,AGG,AGG
"15318",102104847,AGG,AGG,AGG,AGG,0,AGG
"15319",111115454,AGG,AGG,AGG,AGG,AGG,AGG
"15320", 92011550,AGG,AGG,AGG,AGG,AGG,AGG
"15321",130117834,AGG,0,AGG,AGG,AGG,AGG
"15322",121914096,AGG,AGG,AGG,AGG,AGG,AGG
"15323",100513017,AGG,AGG,AGG,AGG,AGG,AGG
"15324",102107919,AGG,0,AGG,0,AGG,AGG
"15325",141413727,AGG,AGG,AGG,AGG,AGG,AGG
"15326",101817884,AGG,AGG,AGG,AGG,AGG,AGG
"15327",100919672,AGG,AGG,AGG,AGG,AGG,AGG
"15328",141105193,AGG,AGG,AGG,AGG,AGG,AGG
"15329",101816771,AGG,AGG,AGG,AGG,AGG,AGG
"15330",120217690,AGG,AGG,AGG,AGG,AGG,AGG
"15331",110916266,AGG,AGG,AGG,AGG,AGG,AGG
"15332",121413843,AGG,AGG,AGG,AGG,AGG,AGG
"15333",101120797,AGG,AGG,AGG,AGG,AGG,AGG
"15334",111006888,AGG,AGG,AGG,AGG,0,AGG
"15335",121501441,AGG,AGG,AGG,AGG,AGG,AGG
"15336", 91016698,AGG,AGG,AGG,AGG,AGG,AGG
"15337",122118004,AGG,AGG,AGG,AGG,AGG,AGG
"15338",120223490,AGG,AGG,AGG,AGG,AGG,AGG
"15339",121115921,AGG,AGG,AGG,0,AGG,0
"15340",121607069,AGG,AGG,AGG,AGG,AGG,AGG
"15341",130508020,AGG,AGG,AGG,AGG,0,AGG
"15342",100718703,AGG,AGG,AGG,AGG,AGG,AGG
"15343",141008096,AGG,AGG,AGG,AGG,AGG,AGG
"15344", 92010910,AGG,AGG,AGG,AGG,AGG,AGG
"15345", 90814170,AGG,AGG,AGG,AGG,AGG,AGG
"15346",101216525,AGG,AGG,AGG,AGG,AGG,AGG
"15347",100801601,AGG,AGG,AGG,AGG,0,AGG
"15348",120604991,AGG,AGG,AGG,0,AGG,AGG
"15349", 90104528,AGG,AGG,AGG,AGG,AGG,AGG
"15350",101600700,AGG,AGG,AGG,AGG,AGG,0
"15351",140406896,AGG,AGG,AGG,AGG,AGG,AGG
"15352", 90712356,AGG,AGG,0,0,AGG,AGG
"15353",140800958,AGG,AGG,AGG,AGG,AGG,AGG
"15354",140408544,AGG,AGG,AGG,AGG,AGG,AGG
"15355", 90410654,AGG,AGG,AGG,AGG,AGG,AGG
"15356",110313089,0,AGG,AGG,AGG,AGG,AGG
"15357", 91817512,AGG,AGG,AGG,AGG,AGG,AGG
"15358",131509812,AGG,AGG,AGG,AGG,AGG,AGG
"15359", 91510590,AGG,AGG,0,AGG,AGG,0
"15360",140313092,AGG,AGG,AGG,AGG,AGG,AGG
"15361", 90413549,AGG,AGG,AGG,AGG,AGG,AGG
"15362",101721747,AGG,AGG,AGG,AGG,AGG,AGG
"15363",101917331,AGG,AGG,AGG,AGG,AGG,AGG
"15364",111804374,AGG,AGG,AGG,AGG,AGG,AGG
"15365",121609089,AGG,AGG,AGG,AGG,AGG,AGG
"15366", 90513658,AGG,AGG,AGG,AGG,AGG,AGG
"15367",142113072,0,AGG,AGG,AGG,0,AGG
"15368",131716138,AGG,AGG,AGG,AGG,AGG,AGG
"15369",121513990,AGG,AGG,AGG,AGG,AGG,AGG
"15370",112015377,AGG,AGG,AGG,AGG,AGG,AGG
"15371",121820817,AGG,AGG,AGG,AGG,AGG,0
"15372", 90207782,AGG,AGG,AGG,0,0,0
"15373",101325236,AGG,AGG,AGG,AGG,AGG,AGG
"15374",131424371,AGG,AGG,AGG,AGG,0,AGG
"15375",100521720,AGG,AGG,AGG,AGG,0,0
"15376",101004113,AGG,AGG,AGG,AGG,0,AGG
"15377",121111263,AGG,AGG,AGG,AGG,AGG,AGG
"15378", 91825646,AGG,AGG,AGG,AGG,AGG,AGG
"15379",130113994,AGG,AGG,AGG,AGG,AGG,AGG
"15380", 91326721,AGG,AGG,AGG,AGG,0,AGG
"15381",140811269,AGG,AGG,AGG,AGG,AGG,AGG
"15382", 91714998,0,AGG,AGG,AGG,0,AGG
"15383",141009326,AGG,AGG,AGG,AGG,AGG,AGG
"15384",131810064,AGG,AGG,AGG,AGG,AGG,AGG
"15385",141004610,AGG,AGG,AGG,AGG,AGG,0
"15386",141216393,AGG,AGG,AGG,AGG,AGG,AGG
"15387",120408642,AGG,AGG,AGG,AGG,AGG,AGG
"15388", 91822567,AGG,AGG,0,AGG,AGG,AGG
"15389",111520128,AGG,AGG,AGG,AGG,AGG,AGG
"15390", 92014590,AGG,AGG,AGG,AGG,AGG,0
"15391",110900616,AGG,AGG,AGG,AGG,AGG,AGG
"15392",121804571,AGG,AGG,AGG,AGG,AGG,AGG
"15393",142009621,AGG,AGG,AGG,AGG,AGG,AGG
"15394",130707180,AGG,AGG,AGG,AGG,AGG,AGG
"15395",120614107,AGG,AGG,AGG,AGG,0,0
"15396",120604156,AGG,0,0,AGG,AGG,AGG
"15397",101228069,AGG,AGG,AGG,AGG,AGG,AGG
"15398", 91425312,AGG,AGG,AGG,AGG,AGG,AGG
"15399", 90121408,AGG,AGG,AGG,AGG,0,AGG
"15400",111004551,AGG,0,AGG,AGG,AGG,AGG
"15401",101920386,AGG,0,0,AGG,AGG,AGG
"15402",110521234,0,AGG,AGG,AGG,AGG,AGG
"15403",110614354,AGG,AGG,AGG,AGG,AGG,AGG
"15404", 91814651,AGG,0,AGG,AGG,AGG,AGG
"15405",111410891,AGG,AGG,AGG,AGG,AGG,0
"15406",101220686,AGG,AGG,AGG,AGG,AGG,AGG
"15407",100615095,AGG,AGG,AGG,AGG,AGG,AGG
"15408",120817765,AGG,AGG,AGG,AGG,AGG,AGG
"15409",111305692,0,0,0,AGG,AGG,AGG
"15410",122005588,AGG,AGG,AGG,AGG,AGG,AGG
"15411",102109059,AGG,AGG,AGG,AGG,AGG,AGG
"15412",121423411,AGG,AGG,AGG,AGG,AGG,AGG
"15413",112020451,AGG,0,0,AGG,AGG,AGG
"15414",110907634,AGG,AGG,AGG,AGG,0,AGG
"15415",131716116,AGG,AGG,AGG,AGG,0,AGG
"15416",111614838,AGG,AGG,AGG,AGG,AGG,AGG
"15417",102008831,AGG,AGG,AGG,AGG,AGG,AGG
"15418",120408382,AGG,AGG,AGG,AGG,AGG,AGG
"15419",120709007,AGG,AGG,AGG,AGG,AGG,AGG
"15420", 90815949,AGG,AGG,AGG,AGG,AGG,AGG
"15421",130716028,AGG,AGG,AGG,AGG,AGG,AGG
"15422",141205559,AGG,AGG,0,0,AGG,AGG
